BANK ID ,ADDRESS,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CITY,COUNTY,ESTYMD,FI_UNINUM,MAINOFF,NAME,OFFNAME,OFFNUM,RUNDATE,SERVTYPE,STALP,STCNTY,STNAME,UNINUM,ZIP
21872,8690 Center Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,3514,La Mesa,San Diego,5/23/1983,2240,0,Bank Of The West,Grossmont Center Branch,436,6/10/2021,11,CA,6073,California,255346,91942
21873,701 B Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,3514,San Diego,San Diego,1/21/1982,2240,0,Bank Of The West,San Diego Main Branch,290,6/10/2021,11,CA,6073,California,251307,92101
21874,9832 Campo Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,3514,Spring Valley,San Diego,3/7/1983,2240,0,Bank Of The West,Casa De Oro Branch,434,6/10/2021,11,CA,6073,California,16966,91977
24971,"2260 Callagan Highway, Building 3187a, Suite 1","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,4666,San Diego,San Diego,10/25/1999,3100,0,"Armed Forces Bank, National Association","Armed Forces Bank Of California, National Association Branch",86,6/10/2021,11,CA,6073,California,78816,92136
24972,Nex Building 2017,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,4666,San Diego,San Diego,1/1/2002,3100,0,"Armed Forces Bank, National Association",Nas North Island Branch,88,6/10/2021,12,CA,6073,California,419831,92135
24973,Building 3301 Surface Navy Blvd,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,4666,San Diego,San Diego,6/1/2001,3100,0,"Armed Forces Bank, National Association",Fleet Store Branch,87,6/10/2021,12,CA,6073,California,419830,92136
24974,3238 Guadal Canal Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,4666,San Diego,San Diego,8/20/2003,3100,0,"Armed Forces Bank, National Association",Nab Coronado Branch,89,6/10/2021,12,CA,6073,California,429594,92155
24975,2260 Callagan Hwy Suite 1,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,4666,San Diego,San Diego,5/1/2001,3100,0,"Armed Forces Bank, National Association",Navy Exchange Branch,90,6/10/2021,12,CA,6073,California,493074,92136
31056,2955 Alpine Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Alpine,San Diego,2/20/2008,4383,0,U.S. Bank National Association,Alpine Blvd & S Grade Rd Albertsons,3239,6/10/2021,12,CA,6073,California,475470,91901
31057,2520 El Camino Real,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Carlsbad,San Diego,10/18/1999,4383,0,U.S. Bank National Association,Carlsbad - El Camino Real Branch,3780,6/10/2021,11,CA,6073,California,256554,92008
31058,770 Carlsbad Village Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Carlsbad,San Diego,10/1/1990,4383,0,U.S. Bank National Association,Carlsbad Branch,2406,6/10/2021,11,CA,6073,California,256888,92008
31059,2687 Gateway Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Carlsbad,San Diego,11/17/2010,4383,0,U.S. Bank National Association,Bressi Ranch Stater Bros Branch,3891,6/10/2021,12,CA,6073,California,515054,92009
31060,399 H Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Chula Vista,San Diego,6/27/1995,4383,0,U.S. Bank National Association,Chula Vista Center City Branch,2492,6/10/2021,11,CA,6073,California,257848,91910
31061,"970 Eastlake Parkway, Suite 101","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Chula Vista,San Diego,7/28/2008,4383,0,U.S. Bank National Association,Eastlake Branch,3794,6/10/2021,11,CA,6073,California,493420,91914
31062,"1745 Eastlake Parkway, Suite 104","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Chula Vista,San Diego,10/2/2008,4383,0,U.S. Bank National Association,Otay Ranch Vons Branch,3527,6/10/2021,12,CA,6073,California,484900,91915
31063,2830 Via De La Valle,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Del Mar,San Diego,12/3/1979,4383,0,U.S. Bank National Association,Del Mar Branch,2400,6/10/2021,11,CA,6073,California,254122,92014
31064,1608 Broadway Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,El Cajon,San Diego,11/10/2004,4383,0,U.S. Bank National Association,Broadway & Main Albertsons Branch,2979,6/10/2021,12,CA,6073,California,433427,92021
31065,2755 Navajo Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,El Cajon,San Diego,7/14/1997,4383,0,U.S. Bank National Association,Fletcher Hills Branch,3776,6/10/2021,11,CA,6073,California,263333,92020
31066,490 Fletcher Parkway,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,El Cajon,San Diego,7/20/1992,4383,0,U.S. Bank National Association,El Cajon Branch,2483,6/10/2021,11,CA,6073,California,257702,92020
31067,2910 Jamacha Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,El Cajon,San Diego,11/1/2004,4383,0,U.S. Bank National Association,Rancho San Diego- Jamacha Road Branc,3785,6/10/2021,11,CA,6073,California,441883,92019
31068,131 N El Camino Real,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Encinitas,San Diego,1/3/1985,4383,0,U.S. Bank National Association,Encinitas - 131 North El Camino Real,3781,6/10/2021,11,CA,6073,California,45096,92024
31069,1074 North El Camino Real,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Encinitas,San Diego,1/13/1997,4383,0,U.S. Bank National Association,Encinitas Branch,2488,6/10/2021,11,CA,6073,California,257708,92024
31070,125 North Broadway,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Escondido,San Diego,8/9/1994,4383,0,U.S. Bank National Association,Escondido Branch,2485,6/10/2021,11,CA,6073,California,257704,92025
31071,2369 E Valley Parkway,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Escondido,San Diego,10/16/1957,4383,0,U.S. Bank National Association,Escondido Valley Parkway Branch,3325,6/10/2021,11,CA,6073,California,282844,92027
31072,1133 S Mission Rd,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Fallbrook,San Diego,6/6/2003,4383,0,U.S. Bank National Association,Fallbrook Albertsons Branch,3431,6/10/2021,12,CA,6073,California,464945,92028
31073,7733 Girard Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,La Jolla,San Diego,1/16/1984,4383,0,U.S. Bank National Association,La Jolla Girard Branch,2482,6/10/2021,11,CA,6073,California,17254,92037
31074,9560 Winter Gardens Blvd,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Lakeside,San Diego,11/22/2010,4383,0,U.S. Bank National Association,Lakeside Albertsons,3899,6/10/2021,12,CA,6073,California,515142,92040
31075,4136 Oceanside Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Oceanside,San Diego,1/15/1998,4383,0,U.S. Bank National Association,Oceanside Branch,3376,6/10/2021,11,CA,6073,California,282910,92056
31076,165 Old Grove Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Oceanside,San Diego,9/19/2005,4383,0,U.S. Bank National Association,Oceanside - Old Grove Road Branch,3787,6/10/2021,11,CA,6073,California,445953,92057
31077,13395 Poway Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Poway,San Diego,9/17/2007,4383,0,U.S. Bank National Association,Poway - Poway Road Office,3789,6/10/2021,11,CA,6073,California,470527,92064
31078,"16083 San Dieguito Road, Suite F1","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Rancho Santa Fe,San Diego,9/2/2008,4383,0,U.S. Bank National Association,Rancho Santa Fe Branch,3795,6/10/2021,11,CA,6073,California,493421,92067
31079,5330 Napa Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,3/24/1980,4383,0,U.S. Bank National Association,Morena Branch,2457,6/10/2021,11,CA,6073,California,253762,92110
31080,4827 Newport Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,2/7/1977,4383,0,U.S. Bank National Association,Ocean Beach Branch,2456,6/10/2021,11,CA,6073,California,253760,92107
31081,610 West Washington Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,2/9/1994,4383,0,U.S. Bank National Association,Mission Hills Branch,2462,6/10/2021,11,CA,6073,California,253766,92103
31082,"600 West Broadway, Suite 100","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,7/1/1982,4383,0,U.S. Bank National Association,San Diego Main Branch,2401,6/10/2021,11,CA,6073,California,254123,92101
31083,"4747 Executive Drive, Suite 120","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,1/23/1995,4383,0,U.S. Bank National Association,La Jolla Commons Branch,2403,6/10/2021,11,CA,6073,California,254127,92121
31084,"1455 Frazee Road, Suite 104","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,1/1/1983,4383,0,U.S. Bank National Association,Mission Valley Branch,3770,6/10/2021,11,CA,6073,California,45030,92108
31085,1331 Rosecrans Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,3/7/1975,4383,0,U.S. Bank National Association,Point Loma Branch,2455,6/10/2021,11,CA,6073,California,15209,92106
31086,801 Market Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,11/12/1981,4383,0,U.S. Bank National Association,San Diego - Kettner Blvd Branch,3767,6/10/2021,11,CA,6073,California,16526,92101
31087,1606 Grand Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,1/11/1977,4383,0,U.S. Bank National Association,Pacific Beach Branch,2459,6/10/2021,11,CA,6073,California,15601,92109
31088,3560 El Cajon Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,12/17/2001,4383,0,U.S. Bank National Association,36th & El Cajon Branch,2583,6/10/2021,11,CA,6073,California,364842,92104
31089,4805 Newport Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,7/1/2002,4383,0,U.S. Bank National Association,Ocean Beach Drive Up Branch,2716,6/10/2021,23,CA,6073,California,420366,92107
31090,6155 El Cajon Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,4/5/2004,4383,0,U.S. Bank National Association,El Cajon Boulevard Vons Branch,2899,6/10/2021,12,CA,6073,California,428656,92115
31091,5500 Campanile Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,8/9/2004,4383,0,U.S. Bank National Association,San Diego State University Branch,2971,6/10/2021,12,CA,6073,California,431961,92182
31092,"11988 El Camino Real, Suite 100","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,9/26/2000,4383,0,U.S. Bank National Association,Carmel Valley Branch,2495,6/10/2021,11,CA,6073,California,358474,92130
31093,4195 Genesee Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,7/14/1997,4383,0,U.S. Bank National Association,Clairemont Branch,3774,6/10/2021,11,CA,6073,California,263331,92111
31094,5100 Federal Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,7/14/1997,4383,0,U.S. Bank National Association,Southeastern/Euclid Branch,3778,6/10/2021,11,CA,6073,California,263335,92105
31095,3201 University Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,7/14/1997,4383,0,U.S. Bank National Association,North Park Branch,3773,6/10/2021,11,CA,6073,California,263330,92104
31096,9005 Complex Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,1/6/1997,4383,0,U.S. Bank National Association,Kearney Mesa Regional Branch,2489,6/10/2021,11,CA,6073,California,257709,92123
31097,16816 Bernardo Center Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,10/16/1957,4383,0,U.S. Bank National Association,Rancho Bernardo Branch,3314,6/10/2021,11,CA,6073,California,282832,92128
31098,620 Dennery Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,4/19/2013,4383,0,U.S. Bank National Association,Dennery Road Vons Branch,4098,6/10/2021,12,CA,6073,California,541112,92154
31099,5998 Alcala Park,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,9/15/2008,4383,0,U.S. Bank National Association,University Of San Diego Branch,3297,6/10/2021,12,CA,6073,California,481471,92110
31100,9400 Mira Mesa Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,9/1/2005,4383,0,U.S. Bank National Association,Mira Mesa Branch,3788,6/10/2021,11,CA,6073,California,448973,92126
31101,3645 Midway Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,11/11/2005,4383,0,U.S. Bank National Association,Midway Vons Branch,3053,6/10/2021,12,CA,6073,California,447296,92110
31102,665 Saturn Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Diego,San Diego,11/3/2006,4383,0,U.S. Bank National Association,Saturn Boulevard Vons Branch,3166,6/10/2021,12,CA,6073,California,458093,92154
31103,190 South Rancho Santa Fe Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Marcos,San Diego,7/1/1997,4383,0,U.S. Bank National Association,San Marcos Branch,2463,6/10/2021,11,CA,6073,California,253768,92078
31104,306 S Twin Oaks Valley Rd,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Marcos,San Diego,2/1/2002,4383,0,U.S. Bank National Association,San Marcos Twin Oaks Ralphs Branch,3434,6/10/2021,12,CA,6073,California,464950,92078
31105,4249 Camino De La Plaza,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,San Ysidro,San Diego,12/13/2004,4383,0,U.S. Bank National Association,Las Americas Branch,3003,6/10/2021,11,CA,6073,California,439352,92173
31106,9355 Mission Gorge Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Santee,San Diego,12/2/2008,4383,0,U.S. Bank National Association,Santee Branch,3793,6/10/2021,11,CA,6073,California,493419,92071
31107,640 Hacienda Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Vista,San Diego,7/18/2005,4383,0,U.S. Bank National Association,Vista Breeze Hill Branch,3104,6/10/2021,11,CA,6073,California,451631,92081
31108,245 Vista Village Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Vista,San Diego,2/3/2005,4383,0,U.S. Bank National Association,Vista Branch,3786,6/10/2021,11,CA,6073,California,442518,92083
31109,1301 East Vista Way,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,6548,Vista,San Diego,5/20/2005,4383,0,U.S. Bank National Association,Vista Albertsons Branch,3029,6/10/2021,12,CA,6073,California,441392,92084
36696,"2240 Otay Lakes Road, Suite 304-3","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,Chula Vista,San Diego,9/11/1998,4759,0,"Citibank, National Association",Chula Vista-Eastlake,1373,6/10/2021,11,CA,6073,California,279712,91915
36697,352 H Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,Chula Vista,San Diego,1/1/1972,4759,0,"Citibank, National Association",Chula Vista-Downtown,1286,6/10/2021,11,CA,6073,California,44483,91910
36698,402 Fletcher Parkway,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,El Cajon,San Diego,10/1/2006,4759,0,"Citibank, National Association",El Cajon Branch,1756,6/10/2021,11,CA,6073,California,467913,92020
36699,"109 North El Camino Real, Suite 5","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,Encinitas,San Diego,10/1/1934,4759,0,"Citibank, National Association",Encinitas,1289,6/10/2021,11,CA,6073,California,273486,92024
36700,1505 E Valley Parkway,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,Escondido,San Diego,10/1/1934,4759,0,"Citibank, National Association",Escondido-Valley Parkway,1266,6/10/2021,11,CA,6073,California,273410,92027
36701,7900 Herschell Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,La Jolla,San Diego,9/11/1998,4759,0,"Citibank, National Association",La Jolla,1385,6/10/2021,11,CA,6073,California,356663,92037
36702,8813 Villa La Jolla Dr.,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,La Jolla,San Diego,1/1/1929,4759,0,"Citibank, National Association",La Jolla-Golden Triangle,1339,6/10/2021,11,CA,6073,California,277070,92037
36703,13455 Poway Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,Poway,San Diego,9/11/1998,4759,0,"Citibank, National Association",Poway Road Branch,1392,6/10/2021,11,CA,6073,California,357021,92064
36704,10606 Camino Ruiz,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,San Diego,San Diego,11/30/2006,4759,0,"Citibank, National Association",Mira Mesa,1650,6/10/2021,11,CA,6073,California,459472,92126
36705,3910 University Ave,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,San Diego,San Diego,10/1/2006,4759,0,"Citibank, National Association",San Diego City Heights Branch,1758,6/10/2021,11,CA,6073,California,467915,92105
36706,5604 Mission Center Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,San Diego,San Diego,9/11/1998,4759,0,"Citibank, National Association",San Diego-Mission Valley,1393,6/10/2021,11,CA,6073,California,357029,92108
36707,1910 Garnet Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,San Diego,San Diego,10/1/1934,4759,0,"Citibank, National Association",San Diego-Pacific Beach,1250,6/10/2021,11,CA,6073,California,273389,92109
36708,145 Broadway,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,San Diego,San Diego,10/1/1934,4759,0,"Citibank, National Association",San Diego-Broadway,1249,6/10/2021,11,CA,6073,California,273388,92101
36709,5998 El Cajon Boulevard,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,San Diego,San Diego,10/1/1934,4759,0,"Citibank, National Association",San Diego-College Heights,1255,6/10/2021,11,CA,6073,California,273394,92115
36710,740 S Rancho Santa Fe,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,San Marcos,San Diego,6/30/1986,4759,0,"Citibank, National Association",San Marcos,1296,6/10/2021,11,CA,6073,California,273565,92069
36711,740 Lomas Santa Fe Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,Solana Beach,San Diego,10/1/1934,4759,0,"Citibank, National Association",Solana Beach,1275,6/10/2021,11,CA,6073,California,273428,92075
36712,"1611 South Melrose Drive, Suite M-N","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,7213,Vista,San Diego,4/1/1996,4759,0,"Citibank, National Association",Vista-Shadowridge,1345,6/10/2021,11,CA,6073,California,273583,92083
45294,6088 Innovation Way,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,11063,Carlsbad,San Diego,11/1/2010,7078,0,First-Citizens Bank & Trust Company,Carlsbad Branch,744,6/10/2021,11,CA,6073,California,514905,92009
45295,175 West Main Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,11063,El Cajon,San Diego,6/18/2001,7078,0,First-Citizens Bank & Trust Company,El Cajon Branch,687,6/10/2021,11,CA,6073,California,361749,92020
45296,360 West Grand Ave.,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,11063,Escondido,San Diego,10/4/1999,7078,0,First-Citizens Bank & Trust Company,Escondido Branch,682,6/10/2021,11,CA,6073,California,290580,92025
45297,835 Pearl Street,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,11063,La Jolla,San Diego,6/30/2003,7078,0,First-Citizens Bank & Trust Company,La Jolla Branch,767,6/10/2021,11,CA,6073,California,422938,92037
45298,8910 University Center Lane,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,11063,San Diego,San Diego,8/19/2019,7078,0,First-Citizens Bank & Trust Company,University Center Branch,1231,6/10/2021,11,CA,6073,California,616508,92122
45299,16536 Bernardo Center Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,11063,San Diego,San Diego,6/1/2004,7078,0,First-Citizens Bank & Trust Company,Rancho Bernardo Branch,690,6/10/2021,11,CA,6073,California,430014,92128
45300,706 Lomas Santa Fe Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,11063,Solana Beach,San Diego,1/7/2011,7078,0,First-Citizens Bank & Trust Company,Solana Beach Branch,812,6/10/2021,11,CA,6073,California,521564,92075
47630,318 Fourth Avenue,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,12229,Chula Vista,San Diego,7/17/1980,7773,0,First Bank,Chula Vista Branch,226,6/10/2021,11,CA,6073,California,16225,91910
47631,2314 Proctor Valley Road,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,12229,Chula Vista,San Diego,6/25/2007,7773,0,First Bank,Eastlake Branch,234,6/10/2021,11,CA,6073,California,464783,91914
47632,2494 Roll Drive,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,12229,San Diego,San Diego,10/1/1990,7773,0,First Bank,Otay Mesa Branch,227,6/10/2021,11,CA,6073,California,255983,92154
50739,7750 El Camino Real,"San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,13303,Carlsbad,San Diego,4/12/2012,8411,0,Bank Of England,Eng Lending,28,6/10/2021,24,CA,6073,California,530197,92009
50740,"2555 State Street, Suite 100","San Diego-Chula Vista-Carlsbad, CA", ,0,0,41740,1,"San Diego-Chula Vista-Carlsbad, CA",0,41740,13303,San Diego,San Diego,4/30/2018,8411,0,Bank Of England,Eng Lending,75,6/10/2021,24,CA,6073,California,596832,92101
